sku_id,category,week_start,demand_units,ratio_to_trend,anomaly_type,anomaly_score
SKU0078,Home & Kitchen,2024-10-15,44,0.6082949308755761,DEMAND DROP,-0.00033969622501495156
SKU0150,Grocery & Essentials,2025-12-23,440,1.4394765539803707,DEMAND SPIKE,-0.00033758775155934284
SKU0021,Electronics & Appliances,2024-10-15,68,0.602658788774003,DEMAND DROP,-0.0003287071472991565
SKU0149,Grocery & Essentials,2024-10-08,1017,1.6363636363636365,DEMAND SPIKE,-0.0003242691962203059
SKU0052,Fashion & Apparel,2024-12-24,598,1.5911308203991132,DEMAND SPIKE,-0.0003191559210558026
SKU0115,Beauty & Personal Care,2024-01-09,183,1.4679144385026737,DEMAND SPIKE,-0.0002852100425605464
SKU0096,Home & Kitchen,2025-01-14,421,1.5946969696969697,DEMAND SPIKE,-0.0002565218926330326
SKU0098,Home & Kitchen,2024-10-08,590,1.583184257602862,DEMAND SPIKE,-0.00021943512570010704
SKU0121,Beauty & Personal Care,2024-05-28,310,1.2285336856010567,DEMAND SPIKE,-0.00016854015574019332
SKU0058,Fashion & Apparel,2025-12-23,562,1.469281045751634,DEMAND SPIKE,-0.00013704941851799823
SKU0026,Electronics & Appliances,2024-10-08,89,1.5127478753541075,DEMAND SPIKE,-0.00011649080701148229
SKU0005,Mobiles & Accessories,2025-10-28,111,0.6271186440677966,DEMAND DROP,-0.00011263222065349687
SKU0025,Electronics & Appliances,2024-10-15,119,0.6363636363636364,DEMAND DROP,-0.00010227096571924221
SKU0010,Mobiles & Accessories,2024-12-24,233,1.581447963800905,DEMAND SPIKE,-9.676137689862419e-05
SKU0027,Electronics & Appliances,2025-10-07,102,1.5299999999999998,DEMAND SPIKE,-9.142292081176784e-05
SKU0019,Mobiles & Accessories,2024-12-24,133,1.6319018404907975,DEMAND SPIKE,-9.050162566903719e-05
SKU0119,Beauty & Personal Care,2024-12-24,396,1.6803394625176804,DEMAND SPIKE,-8.841479273524744e-05
SKU0045,Fashion & Apparel,2024-12-24,684,1.5211267605633803,DEMAND SPIKE,-8.760243802374834e-05
SKU0004,Mobiles & Accessories,2024-11-05,71,0.5803814713896458,DEMAND DROP,-8.117709173527388e-05
SKU0066,Fashion & Apparel,2025-12-23,853,1.5092892951931585,DEMAND SPIKE,-7.954127936271593e-05
SKU0116,Beauty & Personal Care,2025-06-03,267,1.3034987794955248,DEMAND SPIKE,-6.867291129397657e-05
SKU0108,Beauty & Personal Care,2025-12-23,727,1.5815808556925308,DEMAND SPIKE,-5.3581714169137484e-05
SKU0070,Fashion & Apparel,2025-10-07,392,1.2972972972972971,DEMAND SPIKE,-4.8597779201409175e-05
SKU0046,Fashion & Apparel,2025-12-23,585,1.4456342668863262,DEMAND SPIKE,-4.781475086512721e-05
SKU0125,Beauty & Personal Care,2025-10-07,419,1.45066358915176,DEMAND SPIKE,-3.6463396818509075e-05
SKU0030,Electronics & Appliances,2025-10-14,58,0.6304347826086957,DEMAND DROP,-2.632693730275637e-05
SKU0092,Home & Kitchen,2025-10-07,368,1.4848688634835239,DEMAND SPIKE,-2.117099072518336e-05
SKU0023,Electronics & Appliances,2024-12-24,169,1.548091603053435,DEMAND SPIKE,-2.0810334468546188e-05
